11
0.010000      0.003346
1.210000      0.259992
2.410000      0.440047
3.610000      0.519139
4.810000      0.539291
6.010000      0.530023
7.210000      0.507192
8.410000      0.478701
9.610000      0.448440
10.810000      0.418354
12.010000      0.389428

