7
10.8800      8.708043e-01  +9.331690e-01     0.000  0(0)->1(0)
11.0347      7.487341e-02  +2.736301e-01     0.000  0(0)->1(1v2)
11.0870      1.675813e-02  -1.294532e-01     0.000  0(0)->1(2v1)
11.0937      2.009356e-02  +1.417518e-01     0.000  0(0)->1(1v3)
11.2276      1.023978e-02  -1.011918e-01     0.000  0(0)->1(1v4)
11.2417      1.440896e-03  -3.795913e-02     0.000  0(0)->1(2v1,1v2)
11.2484      1.727683e-03  +4.156540e-02     0.000  0(0)->1(1v2,1v3)
